enqueue_latency_ns,dequeue_latency_ns
869.943,819.947
589.962,1149.93
309.98,459.97
369.976,929.94
499.967,449.971
509.967,2469.84
319.979,1639.89
359.977,1089.93
489.968,829.946
499.967,669.956
329.979,639.958
659.957,1099.93
309.98,1799.88
409.973,629.959
539.965,969.937
319.979,1759.89
529.966,919.94
389.975,1329.91
589.962,549.964
1449.91,1609.9
459.97,1059.93
579.962,519.966
319.979,1209.92
419.973,1139.93
509.967,1279.92
319.979,1419.91
409.973,979.936
339.978,1199.92
429.972,1909.88
419.973,1519.9
489.968,839.945
329.979,1669.89
409.973,1039.93
479.969,709.954
469.969,689.955
289.981,849.945
609.96,939.939
449.971,639.958
519.966,579.962
319.979,849.945
559.964,1079.93
479.969,609.96
449.971,719.953
339.978,639.958
399.974,1669.89
469.969,1659.89
479.969,1969.87
329.979,699.954
469.969,689.955
419.973,829.946
509.967,1419.91
1379.91,1059.93
799.948,1109.93
419.973,1109.93
549.964,1469.9
439.971,1089.93
479.969,569.963
409.973,699.954
439.971,1209.92
329.979,739.952
329.979,729.953
629.959,1069.93
349.977,1059.93
389.975,789.949
399.974,1099.93
579.962,909.941
319.979,1199.92
559.964,769.95
399.974,819.947
509.967,669.956
679.956,1159.92
399.974,999.935
429.972,1109.93
429.972,789.949
349.977,1019.93
539.965,839.945
629.959,1059.93
419.973,919.94
429.972,719.953
419.973,1249.92
729.953,1199.92
319.979,1069.93
319.979,1129.93
1279.92,1619.89
629.959,819.947
319.979,6499.58
569.963,999.935
489.968,919.94
389.975,759.951
559.964,1029.93
689.955,749.951
709.954,689.955
399.974,909.941
319.979,529.966
379.975,1649.89
369.976,1319.91
619.96,879.943
469.969,649.958
509.967,619.96
309.98,1059.93
469.969,709.954
319.979,589.962
329.979,559.964
439.971,1309.91
469.969,789.949
359.977,829.946
829.946,869.943
319.979,979.936
419.973,699.954
329.979,649.958
319.979,579.962
509.967,1019.93
329.979,1159.92
409.973,529.966
419.973,1049.93
1209.92,669.956
539.965,1379.91
739.952,649.958
319.979,779.949
539.965,1469.9
449.971,1279.92
349.977,679.956
409.973,1829.88
409.973,1569.9
669.956,719.953
409.973,679.956
359.977,1319.91
529.966,709.954
509.967,1599.9
309.98,719.953
519.966,789.949
329.979,1069.93
319.979,1149.93
549.964,979.936
519.966,409.973
379.975,1129.93
319.979,759.951
439.971,519.966
489.968,859.944
519.966,2019.87
399.974,1059.93
699.954,529.966
679.956,1009.93
409.973,759.951
339.978,729.953
439.971,769.95
749.951,789.949
1339.91,849.945
449.971,969.937
419.973,939.939
449.971,1049.93
789.949,769.95
369.976,1209.92
449.971,489.968
749.951,1349.91
399.974,1329.91
439.971,499.967
319.979,859.944
429.972,979.936
389.975,1409.91
679.956,879.943
479.969,1319.91
439.971,669.956
629.959,769.95
499.967,2069.87
539.965,1029.93
489.968,549.964
529.966,1169.92
329.979,769.95
319.979,889.942
769.95,1119.93
419.973,1139.93
489.968,639.958
319.979,509.967
329.979,749.951
689.955,1899.88
509.967,519.966
709.954,389.975
409.973,879.943
1039.93,639.958
429.972,739.952
449.971,899.941
379.975,979.936
569.963,1029.93
669.956,1689.89
479.969,1319.91
549.964,1019.93
329.979,809.947
309.98,1599.9
629.959,1239.92
509.967,839.945
459.97,729.953
659.957,1349.91
389.975,769.95
439.971,759.951
549.964,979.936
489.968,979.936
599.961,769.95
319.979,829.946
349.977,689.955
379.975,819.947
459.97,989.936
419.973,659.957
429.972,1129.93
609.96,929.94
509.967,699.954
319.979,1779.88
339.978,759.951
409.973,1689.89
329.979,929.94
409.973,859.944
1139.93,689.955
659.957,919.94
319.979,779.949
669.956,739.952
599.961,1749.89
559.964,949.938
319.979,1639.89
179.988,1209.92
429.972,629.959
489.968,1239.92
519.966,669.956
399.974,859.944
419.973,619.96
319.979,839.945
519.966,669.956
399.974,729.953
379.975,589.962
679.956,929.94
399.974,1179.92
389.975,1069.93
369.976,929.94
319.979,1309.91
419.973,699.954
419.973,809.947
689.955,1799.88
489.968,1529.9
329.979,999.935
499.967,829.946
349.977,789.949
439.971,859.944
439.971,569.963
429.972,1359.91
1069.93,649.958
509.967,1069.93
589.962,1029.93
529.966,889.942
579.962,1449.91
539.965,979.936
599.961,619.96
459.97,1459.91
339.978,779.949
319.979,929.94
329.979,2159.86
409.973,689.955
539.965,969.937
319.979,539.965
359.977,769.95
449.971,809.947
319.979,599.961
529.966,649.958
369.976,639.958
619.96,1039.93
319.979,959.938
389.975,1179.92
659.957,819.947
589.962,669.956
449.971,949.938
359.977,909.941
639.958,1009.93
409.973,759.951
429.972,1399.91
319.979,649.958
409.973,599.961
399.974,809.947
1089.93,1099.93
529.966,799.948
709.954,1249.92
409.973,829.946
509.967,559.964
409.973,1059.93
449.971,769.95
629.959,819.947
559.964,1489.9
459.97,1179.92
619.96,929.94
639.958,729.953
479.969,669.956
399.974,839.945
529.966,1149.93
309.98,819.947
409.973,1019.93
329.979,699.954
399.974,599.961
409.973,889.942
319.979,1339.91
519.966,1329.91
349.977,1189.92
469.969,1389.91
409.973,799.948
419.973,719.953
429.972,689.955
589.962,1449.91
449.971,1019.93
419.973,839.945
419.973,709.954
639.958,749.951
1449.91,1419.91
419.973,689.955
519.966,1059.93
749.951,909.941
509.967,1539.9
299.98,919.94
379.975,759.951
409.973,669.956
519.966,639.958
309.98,949.938
419.973,639.958
319.979,919.94
309.98,689.955
559.964,829.946
399.974,1629.89
409.973,1199.92
419.973,1279.92
469.969,769.95
319.979,999.935
589.962,1559.9
439.971,889.942
419.973,879.943
399.974,1589.9
609.96,329.979
759.951,1809.88
629.959,799.948
659.957,1469.9
429.972,1229.92
319.979,769.95
529.966,609.96
409.973,1919.88
549.964,1319.91
1559.9,1799.88
549.964,869.943
409.973,1399.91
529.966,1209.92
459.97,1399.91
329.979,889.942
429.972,989.936
439.971,909.941
409.973,1119.93
509.967,779.949
859.944,1439.91
519.966,969.937
399.974,1119.93
319.979,1199.92
629.959,589.962
359.977,1209.92
449.971,539.965
419.973,1399.91
449.971,359.977
319.979,1419.91
319.979,929.94
559.964,659.957
679.956,829.946
319.979,1369.91
309.98,1199.92
469.969,699.954
589.962,859.944
539.965,749.951
729.953,1099.93
449.971,849.945
259.983,509.967
319.979,1579.9
1319.91,1069.93
359.977,1119.93
409.973,1779.88
519.966,1689.89
499.967,869.943
289.981,1009.93
589.962,659.957
399.974,1579.9
359.977,859.944
449.971,999.935
459.97,1269.92
319.979,959.938
429.972,699.954
319.979,569.963
379.975,539.965
409.973,859.944
549.964,719.953
429.972,1579.9
389.975,1499.9
429.972,689.955
409.973,1099.93
409.973,1119.93
429.972,619.96
469.969,1059.93
429.972,1069.93
569.963,999.935
499.967,1409.91
519.966,1449.91
689.955,889.942
319.979,749.951
699.954,1119.93
479.969,1629.89
1309.91,1069.93
429.972,649.958
819.947,1499.9
409.973,739.952
459.97,679.956
419.973,809.947
429.972,819.947
439.971,749.951
519.966,499.967
319.979,1359.91
329.979,799.948
429.972,629.959
579.962,889.942
399.974,869.943
389.975,1699.89
379.975,989.936
419.973,799.948
619.96,699.954
479.969,1009.93
449.971,919.94
409.973,789.949
319.979,749.951
279.982,369.976
319.979,1299.92
599.961,949.938
459.97,1479.9
289.981,1409.91
319.979,1369.91
559.964,1839.88
469.969,929.94
319.979,739.952
559.964,519.966
1279.92,859.944
619.96,1759.89
459.97,1269.92
319.979,1029.93
329.979,739.952
739.952,629.959
329.979,799.948
619.96,1089.93
509.967,979.936
479.969,919.94
459.97,1329.91
379.975,869.943
409.973,989.936
399.974,1639.89
399.974,579.962
439.971,699.954
829.946,929.94
419.973,829.946
329.979,1039.93
489.968,939.939
529.966,1439.91
469.969,1649.89
489.968,1519.9
629.959,869.943
539.965,1169.92
549.964,299.98
569.963,1509.9
449.971,1669.89
629.959,1189.92
439.971,1059.93
399.974,659.957
299.98,989.936
1149.93,789.949
429.972,729.953
419.973,1009.93
319.979,739.952
339.978,879.943
319.979,529.966
429.972,819.947
359.977,1239.92
399.974,819.947
399.974,659.957
479.969,1059.93
519.966,689.955
589.962,1299.92
329.979,1139.93
439.971,709.954
409.973,1349.91
519.966,889.942
519.966,1169.92
319.979,589.962
529.966,1309.91
729.953,969.937
409.973,639.958
319.979,1409.91
429.972,959.938
499.967,419.973
609.96,939.939
569.963,1099.93
669.956,949.938
619.96,379.975
639.958,759.951
419.973,1059.93
359.977,619.96
1469.9,379.975
429.972,869.943
539.965,759.951
319.979,969.937
349.977,609.96
319.979,819.947
699.954,609.96
479.969,2409.84
539.965,729.953
529.966,539.965
599.961,779.949
449.971,909.941
519.966,1599.9
649.958,1469.9
329.979,669.956
419.973,849.945
309.98,849.945
439.971,1069.93
519.966,789.949
409.973,949.938
509.967,1509.9
319.979,979.936
319.979,619.96
409.973,1039.93
339.978,889.942
489.968,449.971
429.972,1699.89
419.973,1479.9
309.98,1449.91
489.968,859.944
419.973,519.966
479.969,789.949
1549.9,879.943
619.96,1079.93
479.969,849.945
659.957,1069.93
339.978,999.935
579.962,1059.93
399.974,819.947
469.969,1039.93
839.945,859.944
569.963,1179.92
439.971,909.941
399.974,549.964
559.964,1729.89
609.96,1709.89
409.973,879.943
409.973,709.954
259.983,709.954
529.966,1509.9
379.975,539.965
319.979,1749.89
459.97,1459.91
489.968,1069.93
469.969,329.979
319.979,429.972
529.966,619.96
319.979,1529.9
319.979,1229.92
359.977,489.968
579.962,829.946
639.958,889.942
389.975,1439.91
829.946,899.941
1449.91,839.945
479.969,1179.92
439.971,799.948
429.972,819.947
419.973,589.962
529.966,939.939
619.96,1389.91
429.972,1369.91
289.981,1429.91
319.979,1139.93
549.964,979.936
549.964,969.937
319.979,839.945
399.974,689.955
409.973,679.956
609.96,1069.93
399.974,829.946
549.964,589.962
429.972,589.962
499.967,709.954
579.962,689.955
489.968,839.945
599.961,929.94
419.973,1089.93
619.96,919.94
559.964,969.937
519.966,739.952
409.973,1509.9
339.978,919.94
469.969,1369.91
429.972,699.954
699.954,1359.91
1519.9,869.943
709.954,1399.91
349.977,1359.91
559.964,849.945
319.979,789.949
409.973,639.958
519.966,609.96
409.973,939.939
489.968,1389.91
299.98,779.949
489.968,999.935
469.969,1159.92
319.979,629.959
319.979,1169.92
569.963,849.945
599.961,959.938
409.973,639.958
519.966,1039.93
789.949,789.949
499.967,709.954
449.971,709.954
449.971,1239.92
699.954,719.953
519.966,979.936
409.973,1249.92
319.979,1139.93
419.973,1019.93
439.971,1099.93
409.973,889.942
489.968,709.954
399.974,739.952
379.975,1559.9
1739.89,839.945
449.971,1739.89
739.952,689.955
469.969,1529.9
509.967,929.94
459.97,819.947
279.982,419.973
789.949,389.975
409.973,829.946
389.975,789.949
579.962,1319.91
329.979,1199.92
329.979,889.942
549.964,1049.93
519.966,1449.91
709.954,709.954
279.982,789.949
469.969,949.938
529.966,1409.91
459.97,469.969
549.964,689.955
179.988,439.971
399.974,1289.92
489.968,419.973
899.941,919.94
399.974,1169.92
469.969,1179.92
559.964,919.94
359.977,899.941
579.962,889.942
559.964,889.942
509.967,1139.93
1259.92,879.943
519.966,1319.91
539.965,669.956
329.979,839.945
739.952,1109.93
439.971,1299.92
489.968,759.951
319.979,1339.91
519.966,649.958
439.971,1279.92
319.979,1459.91
309.98,669.956
609.96,689.955
349.977,819.947
719.953,1179.92
399.974,609.96
279.982,1089.93
689.955,1079.93
409.973,729.953
419.973,1109.93
329.979,919.94
519.966,669.956
309.98,649.958
319.979,669.956
619.96,899.941
519.966,1069.93
919.94,739.952
389.975,1079.93
469.969,759.951
639.958,1099.93
539.965,759.951
349.977,989.936
2029.87,1089.93
509.967,749.951
319.979,779.949
619.96,579.962
429.972,1799.88
329.979,1619.89
319.979,529.966
619.96,669.956
679.956,1129.93
499.967,789.949
319.979,729.953
389.975,1939.87
529.966,1089.93
429.972,769.95
629.959,889.942
399.974,799.948
459.97,779.949
329.979,1459.91
929.94,1099.93
539.965,739.952
349.977,789.949
399.974,649.958
289.981,689.955
389.975,789.949
409.973,619.96
529.966,789.949
429.972,1139.93
529.966,959.938
419.973,1609.9
419.973,1149.93
719.953,1059.93
319.979,839.945
1689.89,2069.87
449.971,869.943
399.974,839.945
319.979,1609.9
569.963,869.943
319.979,1019.93
409.973,909.941
559.964,1159.92
319.979,969.937
459.97,809.947
319.979,1239.92
619.96,639.958
399.974,1069.93
529.966,719.953
399.974,859.944
379.975,699.954
329.979,699.954
559.964,1109.93
319.979,1319.91
309.98,699.954
399.974,759.951
569.963,1129.93
409.973,619.96
409.973,1089.93
819.947,739.952
519.966,1939.87
809.947,629.959
629.959,1459.91
509.967,689.955
429.972,649.958
449.971,1349.91
729.953,1189.92
1009.93,809.947
499.967,729.953
399.974,1079.93
329.979,1019.93
419.973,1279.92
319.979,759.951
569.963,1119.93
499.967,609.96
319.979,919.94
529.966,1899.88
729.953,949.938
549.964,1409.91
539.965,909.941
429.972,669.956
319.979,769.95
329.979,939.939
619.96,859.944
479.969,779.949
529.966,679.956
359.977,1089.93
369.976,789.949
549.964,809.947
409.973,1379.91
489.968,1029.93
409.973,1179.92
409.973,1439.91
459.97,1109.93
639.958,689.955
509.967,899.941
399.974,1229.92
409.973,2129.86
429.972,649.958
979.936,859.944
499.967,529.966
529.966,449.971
429.972,619.96
329.979,549.964
449.971,1359.91
689.955,1069.93
519.966,1879.88
429.972,1499.9
539.965,1339.91
509.967,2289.85
349.977,1149.93
469.969,629.959
409.973,969.937
619.96,1499.9
409.973,1319.91
269.982,689.955
339.978,809.947
339.978,969.937
329.979,599.961
429.972,759.951
599.961,1839.88
319.979,939.939
439.971,839.945
309.98,929.94
379.975,629.959
419.973,1409.91
549.964,729.953
429.972,589.962
219.986,849.945
469.969,809.947
409.973,1199.92
1199.92,379.975
429.972,1029.93
519.966,829.946
519.966,1079.93
649.958,709.954
309.98,1619.89
599.961,1329.91
309.98,1549.9
559.964,1369.91
319.979,929.94
479.969,1169.92
499.967,969.937
409.973,1239.92
679.956,959.938
389.975,669.956
389.975,1309.91
399.974,809.947
519.966,1019.93
629.959,1629.89
539.965,1669.89
319.979,769.95
529.966,1019.93
319.979,1659.89
559.964,959.938
499.967,839.945
509.967,1319.91
409.973,949.938
409.973,1659.89
619.96,759.951
319.979,1649.89
329.979,649.958
489.968,1099.93
1379.91,719.953
469.969,689.955
329.979,799.948
469.969,889.942
319.979,799.948
399.974,1159.92
589.962,1039.93
739.952,849.945
369.976,749.951
869.943,1129.93
459.97,1089.93
559.964,769.95
419.973,1139.93
379.975,719.953
309.98,789.949
409.973,819.947
519.966,1139.93
269.982,749.951
239.984,1109.93
559.964,969.937
319.979,1399.91
429.972,569.963
409.973,829.946
319.979,679.956
319.979,969.937
679.956,1019.93
519.966,1679.89
379.975,1079.93
489.968,879.943
489.968,839.945
639.958,509.967
319.979,699.954
1319.91,1179.92
459.97,699.954
529.966,1189.92
349.977,959.938
579.962,1099.93
509.967,679.956
379.975,909.941
409.973,779.949
479.969,1339.91
459.97,1869.88
409.973,879.943
609.96,829.946
409.973,1139.93
459.97,1119.93
429.972,909.941
539.965,1279.92
419.973,1569.9
319.979,759.951
319.979,1339.91
779.949,1329.91
439.971,2099.86
609.96,639.958
789.949,819.947
309.98,1039.93
509.967,499.967
579.962,529.966
339.978,899.941
539.965,709.954
429.972,969.937
489.968,909.941
519.966,659.957
739.952,939.939
1269.92,1059.93
439.971,1109.93
419.973,1439.91
479.969,1299.92
509.967,1069.93
429.972,909.941
489.968,1789.88
479.969,1259.92
399.974,809.947
679.956,1039.93
329.979,959.938
169.989,1149.93
349.977,879.943
319.979,459.97
529.966,829.946
479.969,1489.9
359.977,869.943
389.975,1819.88
329.979,1109.93
429.972,419.973
329.979,1349.91
319.979,679.956
379.975,719.953
539.965,1199.92
339.978,499.967
659.957,1269.92
519.966,649.958
419.973,699.954
399.974,849.945
499.967,1469.9
819.947,1019.93
599.961,659.957
1149.93,739.952
589.962,769.95
709.954,1559.9
479.969,789.949
529.966,559.964
539.965,659.957
359.977,1399.91
429.972,1279.92
329.979,1019.93
519.966,1129.93
459.97,639.958
449.971,839.945
549.964,4439.71
519.966,529.966
609.96,1029.93
509.967,539.965
399.974,1099.93
519.966,659.957
329.979,1039.93
329.979,989.936
799.948,1019.93
509.967,979.936
679.956,1359.91
319.979,1119.93
559.964,429.972
309.98,819.947
619.96,849.945
429.972,1119.93
319.979,929.94
939.939,959.938
529.966,1119.93
459.97,819.947
1519.9,1269.92
439.971,1009.93
419.973,1109.93
599.961,939.939
389.975,1349.91
299.98,1049.93
469.969,1379.91
399.974,649.958
319.979,369.976
529.966,1289.92
889.942,709.954
399.974,719.953
659.957,1139.93
319.979,949.938
449.971,1059.93
409.973,949.938
509.967,1129.93
319.979,1299.92
599.961,1419.91
609.96,2699.82
379.975,609.96
459.97,929.94
339.978,1189.92
719.953,2239.85
319.979,1069.93
619.96,1389.91
479.969,1139.93
639.958,969.937
319.979,1329.91
489.968,799.948
319.979,619.96
419.973,979.936
1209.92,1089.93
569.963,1119.93
319.979,609.96
409.973,1419.91
309.98,589.962
319.979,1619.89
449.971,1379.91
459.97,1739.89
319.979,779.949
749.951,719.953
559.964,1279.92
479.969,689.955
319.979,779.949
409.973,739.952
449.971,1029.93
509.967,1059.93
639.958,909.941
479.969,639.958
469.969,779.949
319.979,839.945
529.966,759.951
399.974,919.94
409.973,889.942
459.97,609.96
329.979,1109.93
539.965,579.962
389.975,859.944
589.962,1299.92
539.965,539.965
489.968,939.939
409.973,1509.9
169.989,599.961
1249.92,1399.91
629.959,989.936
309.98,779.949
369.976,629.959
409.973,1129.93
529.966,1249.92
409.973,969.937
349.977,779.949
319.979,829.946
429.972,659.957
449.971,579.962
219.986,859.944
319.979,939.939
529.966,889.942
589.962,1809.88
339.978,649.958
509.967,649.958
559.964,1179.92
559.964,1309.91
329.979,939.939
409.973,1739.89
319.979,1169.92
319.979,1029.93
419.973,1939.87
519.966,1609.9
919.94,1659.89
549.964,939.939
319.979,1129.93
429.972,699.954
519.966,819.947
319.979,989.936
269.982,1249.92
1309.91,879.943
559.964,939.939
479.969,579.962
539.965,1049.93
319.979,679.956
579.962,479.969
329.979,1019.93
409.973,459.97
459.97,469.969
319.979,779.949
419.973,809.947
739.952,1569.9
319.979,1059.93
629.959,279.982
479.969,719.953
429.972,1199.92
469.969,1429.91
349.977,939.939
269.982,959.938
429.972,709.954
319.979,1259.92
449.971,929.94
319.979,849.945
409.973,529.966
629.959,2179.86
569.963,2179.86
579.962,469.969
439.971,1109.93
519.966,1599.9
449.971,709.954
579.962,1019.93
419.973,1759.89
1569.9,1599.9
499.967,1409.91
439.971,1319.91
499.967,1079.93
469.969,1229.92
589.962,1549.9
319.979,909.941
319.979,859.944
449.971,1159.92
669.956,889.942
419.973,829.946
319.979,1349.91
449.971,869.943
409.973,809.947
399.974,1009.93
529.966,889.942
349.977,1039.93
519.966,989.936
419.973,849.945
329.979,849.945
599.961,839.945
509.967,589.962
449.971,959.938
319.979,1319.91
309.98,2069.87
339.978,1769.88
319.979,879.943
629.959,759.951
489.968,1419.91
359.977,939.939
269.982,1039.93
519.966,1299.92
1099.93,1439.91
639.958,749.951
659.957,1089.93
249.984,1119.93
319.979,699.954
629.959,1489.9
429.972,979.936
319.979,799.948
699.954,869.943
479.969,909.941
379.975,1549.9
489.968,1199.92
419.973,869.943
589.962,929.94
409.973,1019.93
399.974,719.953
439.971,1599.9
479.969,879.943
509.967,699.954
719.953,1459.91
529.966,929.94
499.967,589.962
179.988,759.951
339.978,1289.92
459.97,559.964
399.974,449.971
409.973,1029.93
329.979,979.936
309.98,969.937
449.971,899.941
329.979,399.974
499.967,929.94
1649.89,809.947
459.97,1679.89
359.977,939.939
379.975,1159.92
469.969,1029.93
739.952,869.943
349.977,599.961
549.964,1579.9
529.966,1099.93
409.973,1029.93
309.98,959.938
339.978,809.947
319.979,1159.92
319.979,669.956
489.968,1289.92
519.966,799.948
439.971,1419.91
579.962,929.94
409.973,939.939
429.972,619.96
639.958,1539.9
389.975,1439.91
389.975,269.982
569.963,1469.9
519.966,1279.92
709.954,1249.92
479.969,909.941
469.969,619.96
379.975,1059.93
319.979,949.938
429.972,689.955
639.958,849.945
1529.9,819.947
419.973,1729.89
739.952,1059.93
529.966,1109.93
639.958,1399.91
649.958,829.946
419.973,779.949
399.974,1089.93
219.986,779.949
589.962,1299.92
319.979,2099.86
569.963,819.947
319.979,1239.92
439.971,799.948
659.957,829.946
439.971,609.96
499.967,589.962
289.981,839.945
579.962,939.939
449.971,1529.9
629.959,699.954
379.975,759.951
479.969,609.96
409.973,779.949
429.972,599.961
429.972,1029.93
319.979,1139.93
339.978,1479.9
449.971,1749.89
389.975,1309.91
609.96,1259.92
409.973,1109.93
1659.89,1439.91
429.972,889.942
319.979,1749.89
669.956,729.953
499.967,669.956
319.979,1229.92
709.954,929.94
319.979,819.947
459.97,569.963
519.966,1539.9
459.97,699.954
329.979,1079.93
369.976,1299.92
419.973,1249.92
699.954,959.938
469.969,1069.93
749.951,1259.92
419.973,819.947
449.971,1399.91
809.947,699.954
539.965,1109.93
429.972,999.935
619.96,969.937
609.96,1299.92
549.964,1739.89
319.979,909.941
319.979,799.948
409.973,619.96
669.956,759.951
289.981,839.945
739.952,659.957
479.969,1119.93
1359.91,1149.93
589.962,1459.91
179.988,689.955
469.969,1069.93
539.965,1349.91
629.959,819.947
419.973,929.94
289.981,599.961
319.979,1209.92
659.957,1999.87
329.979,1009.93
419.973,559.964
439.971,729.953
429.972,869.943
479.969,1189.92
429.972,1179.92
789.949,429.972
409.973,209.986
519.966,959.938
519.966,1369.91
319.979,669.956
399.974,1019.93
459.97,869.943
449.971,1059.93
279.982,699.954
519.966,869.943
439.971,539.965
679.956,789.949
389.975,1419.91
409.973,709.954
529.966,1039.93
319.979,859.944
999.935,929.94
379.975,869.943
689.955,1519.9
469.969,979.936
409.973,1179.92
369.976,379.975
519.966,1769.88
789.949,809.947
479.969,669.956
419.973,919.94
529.966,1019.93
459.97,739.952
749.951,1419.91
489.968,809.947
409.973,1179.92
569.963,1139.93
729.953,939.939
319.979,1219.92
399.974,869.943
479.969,1129.93
419.973,779.949
319.979,549.964
429.972,599.961
399.974,1369.91
469.969,619.96
319.979,739.952
319.979,1219.92
509.967,809.947
409.973,739.952
319.979,1299.92
669.956,779.949
529.966,1459.91
1409.91,599.961
929.94,1889.88
459.97,779.949
399.974,979.936
639.958,1539.9
499.967,1669.89
479.969,1679.89
169.989,1019.93
619.96,619.96
429.972,719.953
389.975,1439.91
449.971,809.947
509.967,839.945
429.972,1009.93
569.963,989.936
449.971,1079.93
319.979,979.936
419.973,819.947
379.975,749.951
319.979,1059.93
559.964,639.958
319.979,519.966
589.962,389.975
449.971,739.952
399.974,959.938
529.966,519.966
689.955,749.951
519.966,1149.93
599.961,1399.91
439.971,1049.93
609.96,629.959
599.961,739.952
1569.9,1269.92
429.972,899.941
439.971,949.938
719.953,1149.93
639.958,549.964
569.963,1629.89
409.973,1349.91
179.988,1299.92
319.979,859.944
609.96,1309.91
409.973,629.959
499.967,689.955
559.964,879.943
549.964,699.954
339.978,1089.93
319.979,1049.93
469.969,559.964
419.973,1619.89
829.946,1269.92
359.977,799.948
419.973,859.944
549.964,1189.92
469.969,1029.93
539.965,1429.91
419.973,879.943
399.974,869.943
449.971,779.949
659.957,1139.93
459.97,769.95
439.971,599.961
349.977,1149.93
449.971,829.946
1289.92,869.943
439.971,929.94
409.973,1169.92
529.966,1079.93
749.951,1149.93
309.98,1139.93
319.979,899.941
419.973,629.959
639.958,889.942
319.979,1619.89
319.979,589.962
459.97,2399.84
499.967,1319.91
489.968,779.949
399.974,679.956
419.973,509.967
399.974,1119.93
409.973,1029.93
519.966,679.956
319.979,1959.87
429.972,1389.91
469.969,739.952
399.974,1359.91
319.979,559.964
429.972,989.936
429.972,1229.92
629.959,1009.93
569.963,799.948
449.971,1109.93
569.963,1239.92
339.978,889.942
339.978,739.952
1399.91,999.935
659.957,789.949
429.972,1129.93
569.963,1329.91
399.974,1179.92
419.973,869.943
639.958,1159.92
319.979,609.96
329.979,1429.91
399.974,599.961
359.977,1269.92
499.967,959.938
549.964,729.953
469.969,599.961
179.988,819.947
319.979,1069.93
449.971,739.952
399.974,829.946
319.979,629.959
319.979,779.949
339.978,739.952
429.972,739.952
539.965,1199.92
329.979,1019.93
409.973,1539.9
529.966,899.941
399.974,579.962
679.956,349.977
519.966,1399.91
539.965,1269.92
549.964,1359.91
639.958,939.939
1109.93,509.967
609.96,1209.92
379.975,449.971
559.964,909.941
169.989,1209.92
399.974,769.95
349.977,939.939
409.973,1199.92
319.979,449.971
319.979,979.936
499.967,1229.92
339.978,649.958
309.98,1419.91
599.961,979.936
369.976,499.967
419.973,1839.88
349.977,589.962
449.971,1229.92
399.974,539.965
359.977,1249.92
279.982,1169.92
409.973,889.942
279.982,809.947
549.964,799.948
509.967,919.94
619.96,1519.9
509.967,809.947
289.981,1089.93
689.955,859.944
439.971,539.965
659.957,619.96
749.951,859.944
1219.92,829.946
539.965,419.973
319.979,769.95
819.947,849.945
429.972,1549.9
399.974,1209.92
509.967,569.963
479.969,739.952
329.979,669.956
479.969,719.953
369.976,739.952
499.967,1919.88
479.969,889.942
439.971,1249.92
409.973,839.945
429.972,1529.9
329.979,1339.91
329.979,859.944
429.972,889.942
749.951,1079.93
609.96,1069.93
559.964,759.951
629.959,1429.91
319.979,859.944
499.967,639.958
369.976,1739.89
519.966,1089.93
409.973,829.946
469.969,609.96
519.966,1589.9
319.979,979.936
339.978,709.954
1449.91,1659.89
429.972,779.949
569.963,1009.93
509.967,1319.91
319.979,1099.93
569.963,919.94
619.96,1189.92
629.959,849.945
449.971,999.935
329.979,1109.93
399.974,1079.93
619.96,639.958
339.978,899.941
279.982,979.936
429.972,989.936
269.982,939.939
499.967,729.953
449.971,399.974
829.946,779.949
319.979,929.94
439.971,1109.93
419.973,579.962
639.958,1249.92
529.966,809.947
489.968,589.962
359.977,699.954
379.975,829.946
529.966,369.976
319.979,1019.93
319.979,839.945
269.982,619.96
439.971,1359.91
1349.91,559.964
439.971,659.957
399.974,739.952
429.972,909.941
559.964,949.938
449.971,859.944
979.936,519.966
549.964,1239.92
299.98,1789.88
409.973,769.95
399.974,559.964
319.979,729.953
499.967,869.943
319.979,1289.92
579.962,669.956
529.966,1149.93
409.973,1609.9
329.979,1159.92
329.979,849.945
489.968,699.954
409.973,889.942
319.979,1009.93
559.964,1649.89
329.979,1609.9
409.973,1379.91
429.972,749.951
429.972,1439.91
539.965,1599.9
629.959,1649.89
419.973,929.94
609.96,989.936
469.969,1019.93
1279.92,1079.93
549.964,759.951
879.943,749.951
429.972,1369.91
739.952,929.94
519.966,1049.93
699.954,1109.93
549.964,889.942
539.965,1289.92
319.979,1499.9
419.973,889.942
499.967,1609.9
399.974,849.945
439.971,969.937
329.979,919.94
489.968,749.951
469.969,1179.92
619.96,579.962
399.974,899.941
439.971,1159.92
409.973,1049.93
609.96,549.964
319.979,889.942
519.966,1109.93
329.979,679.956
399.974,929.94
349.977,1479.9
439.971,829.946
329.979,719.953
479.969,749.951
719.953,999.935
339.978,789.949
1299.92,1039.93
609.96,689.955
629.959,1199.92
399.974,729.953
409.973,999.935
449.971,619.96
429.972,1019.93
509.967,1629.89
489.968,689.955
449.971,1259.92
329.979,769.95
409.973,679.956
419.973,859.944
439.971,679.956
479.969,1579.9
429.972,1509.9
369.976,1119.93
729.953,1119.93
479.969,1269.92
319.979,719.953
429.972,1269.92
399.974,819.947
509.967,229.985
379.975,1969.87
359.977,1679.89
479.969,1219.92
399.974,979.936
529.966,1619.89
499.967,1079.93
369.976,1219.92
559.964,1159.92
519.966,799.948
1079.93,629.959
849.945,859.944
319.979,829.946
509.967,869.943
